NO	Classification	Language	Course Name	Course ID	Training Hours
8928	Expertise	English (US)	Computer Literacy for Mac	99802dbb-a64f-50ab-a635-29de27a4b057	2.28
8929	Expertise	English (US)	Conducting Remote Research Sessions	35cec6a6-a74f-5db5-8ad3-e94892def3af	0.32
8930	Expertise	English (US)	Configure and Manage OneDrive	13f129df-6fd7-5966-815e-747bf8f81503	0.92
8931	Expertise	English (US)	Configuring Cisco Catalyst SD-WAN	aedc3654-c1be-535e-b0b5-c0c2b3e2fa39	2.38
8932	Expertise	English (US)	Consuming RESTful APIs in Golang	5db802c2-afc0-52b7-8380-db5e2cbfebaf	1.65
8933	Expertise	English (US)	Copilot in Outlook: Maximize Your Workday Efficiency	095677dd-e155-5aa6-9319-1b07ad9baf7a	0.27
8934	Expertise	English (US)	Create and Deliver Standout Technical Presentations	af144530-a481-5e61-82c6-38b44a92a40c	1.35
8935	Expertise	English (US)	Create Background Music Quickly with GarageBand	0b84d7f2-5173-5049-b66d-546d7a57e28e	1.18
8936	Expertise	English (US)	Creating a Captive Sphere with OpenSCAD	1e6de6c5-a73b-5072-954f-7282ee7562d1	0.35
8937	Expertise	English (US)	Creating a Short Film: 10 VFX Effects	1f418b9e-831e-58b9-93f4-f6a1a6b237b7	4.85
8938	Expertise	English (US)	Creating a Short Film: 13 Marketing Your Film	6916870e-504d-55dc-99b8-2488fc6d658f	0.98
8939	Expertise	English (US)	Creating Accessible PDFs	a431ad60-71e6-50a5-adb0-3ae71e78361a	5.55
8940	Expertise	English (US)	Creating API Documentation	28ec9048-aab5-55f9-bd5d-d88fbe8ae0f8	0.5
8941	Expertise	English (US)	Creating Block Patterns in WordPress	f27d3993-0165-5320-a3af-4cb52d951d76	1.55
8942	Expertise	English (US)	Creating Interactive Tableau Dashboards	d63e85cf-19a4-5088-a557-181be8a21fda	3.47
8943	Expertise	English (US)	Creating Screen Capture Training	94f5eaee-75c8-5e3d-8f33-e91bda9dcbaf	1.08
8944	Expertise	English (US)	CSS Fundamentals: Unlock the Power of Web Styling	b424f1b5-3afa-5930-b132-0ecbc3215bc9	1.5
8945	Expertise	English (US)	CSS: Animation	e8c8b7c5-ea6b-5736-981f-8e4cd1dd3d60	1.83
8946	Expertise	English (US)	CSS: Display	dee4cb54-3580-559e-a1b1-afed9e2e002d	0.7
8947	Expertise	English (US)	CSS: Images	4aabac9b-f344-5039-98d4-d66129fc4b10	2.07
8948	Expertise	English (US)	CSS: Inheritance, Specificity, and the Cascade	a3873bf0-631f-5d36-a23b-4cd038b3bc77	1.6
8949	Expertise	English (US)	CSS: Transforms and Transitions	8ed5141a-2fb9-514d-99c2-f62d8914ca8d	1.93
8950	Expertise	English (US)	Cucumber Essential Training	77b78f48-e2bc-59f5-9f47-024ba07c465a	2.72
8951	Expertise	English (US)	Cutting-Edge CSS	ddb17c01-e36d-5369-9c60-1c75eb67362a	0.4
8952	Expertise	English (US)	Dasar-Dasar Manajemen Proyek	177f003c-fc3a-5aa9-acb7-4eb86d87a920	3.53
8953	Expertise	English (US)	Dasar-Dasar Pemasaran Digital	4236f2d6-74c0-530f-9e41-cd8e83534e46	1.58
8954	Expertise	English (US)	Dasar-Dasar Penjualan	7a093f6e-559b-542a-9e8f-7640594a4eff	0.97
8955	Expertise	English (US)	DaVinci Resolve: Software Features and Workflows	fc65d8f8-8e81-5db5-8441-e351e0a9ce3f	3.17
8956	Expertise	English (US)	Deep Dive into Open-Source Intelligence	543ebe71-0db0-5205-ad8e-8c9f00a4aa8d	1.12
8957	Expertise	English (US)	Dependency Mapping for Cloud Migration	c46fdfec-2c4e-535e-926f-a398e7bdceb2	1.58
8958	Expertise	English (US)	Designing Interactive Infographics with Adobe Animate	5113b904-2164-5b04-b890-09ec23cbed3b	1.02
8959	Expertise	English (US)	Designing RESTful APIs	6a4a08b0-a836-5cc7-8ccb-9d183872a766	1.33
8960	Expertise	English (US)	Developing Emotional Intelligence to Further Diversity, Equity, and Inclusion	72184c89-a0bc-5202-ae60-580cff91e2f1	0.95
8961	Expertise	English (US)	Developing for Microsoft Teams	9b484052-9ca8-592c-ab9c-607fe49d8f0c	4
8962	Expertise	English (US)	Developing with Nondeterministic APIs	8b7e8c0f-eb5e-5605-9468-0ef97922b636	0.45
8963	Expertise	English (US)	DevOps Foundations	95d4d971-1585-581f-a3b4-30a72fd239cd	3.15
8964	Expertise	English (US)	DevOps Foundations: Microservices	bd7f1ddc-516b-55c2-9784-6cff690cd16a	1.98
8965	Expertise	English (US)	Discovering .NET Aspire	734e926f-c51a-5743-b231-8e5e1f470299	0.68
8966	Expertise	English (US)	Drupal 9 Essential Training: 1 Introduction and Administration	b009f2d9-d7e9-52ac-a633-3cbd7227eb4c	1.13
8967	Expertise	English (US)	Drupal 9 Essential Training: 2 Content and Fields	503f1925-02fd-570a-8f13-c9a7a8a57512	1
8968	Expertise	English (US)	Drupal 9 Essential Training: 3 Taxonomy, Media, and Modules	decffac7-4d64-561d-ac72-39b1e18723e9	1.57
8969	Expertise	English (US)	Drupal 9 Essential Training: 4 Users and Themes	76ce7ff7-d55c-5cc8-9fb7-cc2b08e74ac3	0.58
8970	Expertise	English (US)	Drupal 9 Essential Training: 5 Layout	46bc2945-8b1f-58f3-bade-d5a877830dac	1.6
8971	Expertise	English (US)	Drupal 9 Essential Training: 6 Finishing the Design	a892a70e-a7fe-590d-aa8f-eb55784d3f9c	0.77
8972	Expertise	English (US)	Drupal Development with DDEV	e02dee03-47a2-55bd-83bb-d2ff137e71f2	0.83
8973	Expertise	English (US)	Dynamo 2.x Essential Training	3f9c6e20-7c9f-5769-959c-625849dfdb6d	4.57
8974	Expertise	English (US)	Effective Serialization In Go:  JSON, Protocol Buffers and More	789969cf-dfa3-5624-9197-58f18bad3905	1.15
8975	Expertise	English (US)	Elasticsearch Essential Training	e3425af6-0361-5bdc-b4fd-6fbfc3e252a1	1.67
8976	Expertise	English (US)	Elixir 101: Essential Functional Programming Techniques	f8af1032-e143-5b14-9674-b8bbdb5bee69	3.07
8977	Expertise	English (US)	Enhance Custom GPTs with Zapier Actions	3faed198-310f-5f02-88fc-27ab66c9b761	0.33
8978	Expertise	English (US)	Enscape: Residential Visualization	3eba4f1e-8dad-5997-944e-f2bf19f61e8d	2.25
8979	Expertise	English (US)	ESLint: Checking for Syntax and Logic Errors	94b60cae-448c-52a5-b9fd-6deb92e972bf	0.65
8980	Expertise	English (US)	ESLint: Customizing Styles	aef88214-69ee-56c5-92da-0ddf2e2d4111	0.62
8981	Expertise	English (US)	ESLint: Integrating with Your Workflow	472a3fd5-aa45-50ed-af69-2fcfc928fee1	0.75
8982	Expertise	English (US)	Excel 2010 Essential Training	192dd042-a0a5-526b-8180-43f18fdf5c67	6.35
8983	Expertise	English (US)	Excel 2013 Essential Training	81033e16-3f33-5137-9c7d-20596e6321a6	6.53
8984	Expertise	English (US)	Excel 2019 Essential Training	5ce451a9-bfd4-51e7-bfd6-9f76ba1ec2b5	2.13
8985	Expertise	English (US)	Faster pandas	856b4537-8e58-589e-87d6-dec6c87c5f28	1.4
8986	Expertise	English (US)	Figma Essential Training: The Basics	f18192f9-abc3-5523-8e78-3d33821d902e	1.62
8987	Expertise	English (US)	Figma: Using Auto Layout	6ccf99aa-b976-5898-b871-521df383ce03	0.85
8988	Expertise	English (US)	FileMaker Pro Essential Training	c91220b8-ebfc-58ab-9585-911026bfd67c	6.02
8989	Expertise	English (US)	FileMaker: Relational Database Design	155d57dc-93b4-52af-81a2-8e82e68855a3	2.65
8990	Expertise	English (US)	FileMaker: Tips, Tricks, and Techniques	423d25e4-852a-53da-86e6-e5007fd139f4	5.32
8991	Expertise	English (US)	Final Cut Pro X Weekly	fac04d14-2013-583e-87bd-82885cd4c6af	14.98
8992	Expertise	English (US)	Firebase Essential Training	a1b0d38d-fa1e-5a6a-a500-f4cf7ccb98b4	4.88
8993	Expertise	English (US)	First Look: Mastodon	243a4eb6-532e-58db-a843-32fa7b13864e	0.42
8994	Expertise	English (US)	Flask Essential Training	50b8a067-95fa-5ba0-b7d9-5c6ac4ec1df4	2.1
8995	Expertise	English (US)	Fusion 360 Essential Training	45b13447-0e16-5b50-a738-d923d5954f57	5.37
8996	Expertise	English (US)	Fusion 360 Product Design: Lighting	e7478c75-df01-53c2-b8d9-424632155cab	5.9
8997	Expertise	English (US)	Fusion 360: 3D Printed Product Enclosure	5d5c3d59-078e-5b6e-8b9a-d023171f0e10	1.97
8998	Expertise	English (US)	Fusion 360: CNC Topographic Site Models	2dcb373b-b83f-5c11-b23e-f37c5397641b	2.13
8999	Expertise	English (US)	Fusion 360: Design a Parametric Standing Desk	94bbbcc1-fc56-5445-9f4e-a554a2b78d75	0.78
9000	Expertise	English (US)	Fusion 360: Design for Mechatronics	0118df30-2dd5-5e31-8968-1257a9f038db	1.58
9001	Expertise	English (US)	Fusion 360: Designing for Metal	c0f8217c-e97b-52aa-9a70-8f57eab34d19	1.48
9002	Expertise	English (US)	Fusion 360: Designing for Plastics	62157c47-4667-5f4c-a34a-2222ba18888f	1
9003	Expertise	English (US)	Fusion 360: Multi-Body Modeling	b01dd18d-1b11-5a10-ae06-4dbc015cd4d9	0.78
9004	Expertise	English (US)	Fusion 360: Tips, Tricks, and Techniques	8f13aea7-9e3b-531f-8bcc-48ba8152392d	5.98
9005	Expertise	English (US)	Gemini 1.5 Pro: API Quickstart	20f42cdb-3469-5008-bf65-06b5aadf3b4c	0.98
9006	Expertise	English (US)	Gemini for Google Cloud	fa650fed-8762-51c2-ad0d-8a66e3b6ec4f	1.05
9007	Expertise	English (US)	Getting Started in After Effects for InDesign Users	788363f7-c81a-5243-833e-3de7f9a8ad36	0.82
9008	Expertise	English (US)	Getting Started with RISC-V	45043a46-2254-5ac1-8dad-591e0a2e8c2b	1.52
9009	Expertise	English (US)	Getting Started with the Google Gemini API	59b0e167-1f18-503c-a9d8-ae9add7d0925	1.13
9010	Expertise	English (US)	Git for Teams	e1e07839-8d10-50e2-a827-cac5a396af34	2.62
9011	Expertise	English (US)	GitHub Issues and Projects for Teams	23cd2457-538e-59c3-b2ba-060c88f66a61	1.12
9012	Expertise	English (US)	Go Essentials: Concurrency, Connectivity, and High-Performance Apps	97cbac6f-0d0f-5513-8bfd-c867ea0acaf1	1.75
9013	Expertise	English (US)	Google Calendar Essential Training	87a9a026-5f43-5ecd-89d4-10018e405ec0	1.62
9014	Expertise	English (US)	Google Cloud Digital Leader Cert Prep: 6 Scaling with Google Cloud Operations	c25fec72-eada-55db-aa8d-40791c8802fb	0.72
9015	Expertise	English (US)	Google Drive Essential Training	f63ebc28-139e-5736-8880-22f279499143	1.17
9016	Expertise	English (US)	Google Forms Essential Training	719255c7-8a7f-57f8-b1b3-467a95fd2c1e	0.67
9017	Expertise	English (US)	Google Meet Essential Training	84840829-b2c2-5a41-90a6-695751429625	1.03
9018	Expertise	English (US)	Google Sheets: Advanced Formulas and Functions	f050ace6-04c0-5039-9d90-ad7163740c47	3.18
9019	Expertise	English (US)	Google Sheets: Advanced Topics	2992bc6a-2de1-5e48-9d7d-954b99fe5447	0.77
9020	Expertise	English (US)	Google Sheets: Pivot Tables	daf91d15-bb93-562c-a547-bd6b3b509b62	0.88
9021	Expertise	English (US)	Google Sites Essential Training	e32c6e2e-c934-5406-b813-5687b5541b7c	0.95
9022	Expertise	English (US)	Google Slides Essential Training	844c0a3d-ca6e-5f53-930e-226d99ad39e8	1.13
9023	Expertise	English (US)	Google Slides: Design and Deliver Great Presentations	91d1e3fe-7ac7-5205-80b9-d505a49f35a9	1.4
9024	Expertise	English (US)	Grasshopper: Generative Design for Architecture	ee9f5305-fe31-591d-bfc0-18efc65e6cf0	3.25
9025	Expertise	English (US)	Grasshopper: Tips, Tricks, and Techniques	ce467103-f415-5416-85a2-adae7880298d	11.17
9026	Expertise	English (US)	Hands-On Analytics Engineering Project	d45e1451-62c4-554e-b89e-71c9d0822a37	0.5
9027	Expertise	English (US)	Hands-On OpenAI API: Building a Real-World Solution	195541ef-984d-53af-b736-a544e0888c83	0.98
9028	Expertise	English (US)	Hoshin Planning	e9c63beb-bc02-56c0-99fb-b7f58319a61b	1.07
9029	Expertise	English (US)	How Infrastructure Works: The Systems Shaping Our World	c562c1a1-5967-551e-9ece-0e332c99da9e	0.15
9030	Expertise	English (US)	How to Edit Videos on Your iPhone Using CapCut for Creators	2efa089f-c7f2-5365-9c35-24f348befe24	0.63
9031	Expertise	English (US)	How to Run Efficient Hybrid Meetings Nano Tips with Lorraine Lee	2266e5d4-6e35-5145-8edf-49ec68020b0d	0.27
9032	Expertise	English (US)	How to Stop Overcommitting	a76b7719-f032-5708-91b9-b8888be5ae5c	0.45
9033	Expertise	English (US)	HTML and CSS: Linking	090b6009-70c7-55fc-bc1e-58e2efe8b714	1.73
9034	Expertise	English (US)	iBooks Author Essential Training	75586d13-b70c-5578-b6be-6bcd82f8e0f5	6.92
9035	Expertise	English (US)	Including Sustainability in Your Cloud Strategy	f112e9e7-fc7a-5182-ab81-790548ed0479	0.57
9036	Expertise	English (US)	InDesign 2021 Quick Start	03d77e6b-457f-5bdf-8a02-23ec51e8d2e8	0.73
9037	Expertise	English (US)	InDesign Tips for Design Geeks	2297e57e-5159-558a-a223-303123d7de2e	11.02
9038	Expertise	English (US)	InfraWorks 2021: Animating Infrastructure Designs	41a4a956-81cd-5040-b09b-6c92778183b6	2.32
9039	Expertise	English (US)	InfraWorks 2021: Parametric Civil Structure Models	8766b220-e9ac-51c7-a506-94561091babe	1.97
9040	Expertise	English (US)	InfraWorks 2021: Traffic and Mobility Analysis	fa2ea62e-b12e-5cdc-9a67-c748bd46b213	2.78
9041	Expertise	English (US)	InfraWorks and BIM 360: AEC Collaboration	be9eee27-6364-582c-9ad4-d91f273b9af8	2.32
9042	Expertise	English (US)	InfraWorks: Bridge Design	6463092b-2a38-5763-be89-faa624cb492a	2.82
9043	Expertise	English (US)	InfraWorks: Enhancing and Optimizing Roads	574f82f2-3548-5f72-b4b3-9e681be57ce0	3.42
9044	Expertise	English (US)	Inkscape Essential Training	f6dd0309-304e-5ec8-8b0a-7756cb7dbc77	5.27
9045	Expertise	English (US)	Integrating BigCommerce with WordPress	1cf4e6fd-80a7-57b7-80aa-127cfa3d370d	0.75
9046	Expertise	English (US)	Interacting with Blockchains in the Wolfram Language	adbaed8e-a9ae-5ced-8d9e-7ed21af8f42e	0.57
9047	Expertise	English (US)	Intro to Service Management with ITIL® 4	0218e234-0fba-5f85-9f9c-12790603bd67	1.63
9048	Expertise	English (US)	Introducing Blue Prism	6f322b05-27fa-55f8-8318-226a8fa27a79	1.63
9049	Expertise	English (US)	Introducing Jupyter	6a7bd4e8-5b9e-5470-8a08-142e6dcdd686	0.88
9050	Expertise	English (US)	Introducing Maven	31833ba0-a35f-58e9-aa6e-2105fe28ae90	1.6
9051	Expertise	English (US)	Introducing Postman	9d6595bc-9ddb-5f9f-9c39-c7fe8326565d	1.62
9052	Expertise	English (US)	Introducing the PMBOK® Guide—Seventh Edition	1968652a-8050-5c14-b419-825377ef69e3	0.52
9053	Expertise	English (US)	Introduction to Dynamo for Revit	9a7c2cf1-ffed-5704-b7b2-5a967fbb1c8e	2.85
9054	Expertise	English (US)	Introduction to Fortran	0ee1f9d5-2406-593f-bda2-c74164c23c4f	2.47
9055	Expertise	English (US)	Introduction to Gmail	579ca3b9-0fb4-521f-9527-b2102e488d63	0.92
9056	Expertise	English (US)	Introduction to Google Calendar	4d015a87-496c-5785-92ae-ff8a1e7de36b	0.65
9057	Expertise	English (US)	Introduction to Google Chat	2808ce5a-bb88-531a-9150-613ac8b46cb9	0.75
9058	Expertise	English (US)	Introduction to Google Docs	30896ea7-adb2-50b2-aa73-ef2c897b1a9e	0.58
9059	Expertise	English (US)	Introduction to Google Drive	fb683e6c-4d26-5200-b5f1-ce92ac238b45	0.67
9060	Expertise	English (US)	Introduction to Google Meet	c3a56ee0-5651-54d0-a701-ca90d49052c8	0.65
9061	Expertise	English (US)	Introduction to Google Sheets	4b335b6c-d895-54fd-9c4b-1bc227f9c55d	0.77
9062	Expertise	English (US)	Introduction to Google Slides	23757b64-919e-5617-9bc9-b2085b5f20bb	0.67
9063	Expertise	English (US)	Introduction to Microsoft Fabric by Microsoft Press	2aa3a5a2-66b6-525e-8032-e10698c5fe4d	5.73
9064	Expertise	English (US)	Introduction to SAP BI/BW	203e31b6-f1e2-549c-bec4-77b4f737637b	1.3
9065	Expertise	English (US)	Introduction to Scala	df43e466-41ed-511b-bba7-599528e8e2d2	1.67
9066	Expertise	English (US)	Ionic 4.0 Essential Training	9087ae7e-fa5c-5040-a973-f6518437116c	5.07
9067	Expertise	English (US)	IoT Development with .NET	d32be72d-99ed-517d-abd1-4c12e4e79c00	1
9068	Expertise	English (US)	JavaScript on the Go: Async	57d6b9f8-cf7b-55e8-8e36-f272c8ac4aa5	0.3
9069	Expertise	English (US)	JavaScript: Recursion	f7c11147-4841-5358-ab00-e031f46d0089	1.12
9070	Expertise	English (US)	Jira: Advanced Administration	5afc9c20-b8e8-5329-9152-8e891d1848c2	3.32
9071	Expertise	English (US)	Jira: Managing Custom Workflows	2f7a9c85-ca91-530a-aed2-48202862c33d	1.68
9072	Expertise	English (US)	Kubernetes for Java Developers	70b54c4b-4495-5386-8d5a-ba62cd1a4663	2.42
9073	Expertise	English (US)	Kubernetes: Microservices	1a7dc614-b303-530d-9c5b-088ca29c3ade	1.33
9074	Expertise	English (US)	Kubernetes: Monitoring with Prometheus	65e6ee6b-6e01-5f95-9381-6e2db5fa0714	0.77
9075	Expertise	English (US)	Kubernetes: Package Management with Helm	a14d8702-5043-521f-838c-590406b20e46	0.82
9076	Expertise	English (US)	Lanskap Ancaman Keamanan Siber	584a3b9f-fc66-5247-b135-cc0d3d44c19e	0.98
9077	Expertise	English (US)	Launch a Bug Bounty Program	6d4bfa95-6560-5013-831f-9ed5184cd8dd	0.57
9078	Expertise	English (US)	Learn Gutenberg Editor in Drupal	247940c4-883a-5029-b888-5f69e1c01387	0.58
9079	Expertise	English (US)	Learning Airtable	4537fc23-4715-5c41-bffe-f0c0eb6a549a	1.58
9080	Expertise	English (US)	Learning Altium	d4be51f5-9f02-51f6-a910-c435b61a5e36	1.45
9081	Expertise	English (US)	Learning Apache Tomcat	da4b384d-e915-57e8-8de4-4bf968da3d0b	1.17
9082	Expertise	English (US)	Learning Autodesk ReCap 360	f18d8010-1b0e-5a19-8a22-2388cd1badbb	1.42
9083	Expertise	English (US)	Learning Autodesk Vault	7db95603-1d38-5f91-a370-e4cdf3d67fe7	1.42
9084	Expertise	English (US)	Learning Bluebeam 2017	455984c8-8d64-5c9d-873e-66da779a4231	4.17
9085	Expertise	English (US)	Learning Bluebeam Revu: Version 2018 to Version 20	f9452546-87a2-531c-80eb-5e81ee4104ff	3.9
9086	Expertise	English (US)	Learning CATIA v5	ec19da9a-ee08-5dfd-8db4-e6d96a650233	3.83
9087	Expertise	English (US)	Learning Claris Connect	af627f05-0001-5337-bd87-b38b786cd3f3	2.03
9088	Expertise	English (US)	Learning Combine with Swift	21581985-d618-5614-a8c6-57390919eb91	1.48
9089	Expertise	English (US)	Learning Confluence	ec0bd7a6-e19f-53b6-8ef1-9e25e5a9184f	1.62
9090	Expertise	English (US)	Learning Confluence 2018	38bee9f3-efd8-5531-9644-6424fa3a6f05	2
9091	Expertise	English (US)	Learning Confluence Administration	6fe406ef-1b51-5026-ab86-d4886be21b02	2.32
9092	Expertise	English (US)	Learning Dropbox	3eadb0be-c8b2-5fa7-8c71-85bc89067537	1.32
9093	Expertise	English (US)	Learning ECMAScript 6+ (ES6+)	8d34f20c-39e1-53b0-a197-d13ec7081956	1.25
9094	Expertise	English (US)	Learning Elementor for WordPress Design	34afa47d-1a20-5f52-8b54-52dee3d3427b	4.2
9095	Expertise	English (US)	Learning FARO PointSense Plant	ee61d842-945a-508d-b300-6344bd8c6881	3.22
9096	Expertise	English (US)	Learning Fusion 360 CAM	cf0187ae-6e8a-56c4-a4e2-32a7d2ca9680	1.48
9097	Expertise	English (US)	Learning Git and GitHub	f8e8bd0b-a4d9-507c-a601-f6156c0ebd80	3.7
9098	Expertise	English (US)	Learning Gradle	e84b5d95-35aa-55e8-91a2-bf8565588d96	0.85
9099	Expertise	English (US)	Learning Graph Neural Networks	9fe9e247-9dca-5c86-8335-36602537564e	2.22
9100	Expertise	English (US)	Learning Grasshopper	8fc38337-4e2c-5212-9e37-ecae1dd47553	4.27
9101	Expertise	English (US)	Learning Groovy	42358a07-c95e-5964-9e26-e7e3daff4a9d	1.17
9102	Expertise	English (US)	Learning HashiCorp Packer	f049e165-9142-5312-ab7d-dee86de8e94f	1.28
9103	Expertise	English (US)	Learning JavaScript Animations with GreenSock	246ca0e6-ef61-535b-ac0f-b9b7bc238973	1.75
9104	Expertise	English (US)	Learning Jira (Cloud Edition)	174f525b-329a-5177-a352-dc3702b44a38	1.58
9105	Expertise	English (US)	Learning Jira (Datacenter Edition)	ce5ab6bb-66db-5dd6-a5c4-863d015f7ff2	1.58
9106	Expertise	English (US)	Learning KeyShot	b2c375f8-18f4-59de-b091-033e168b219e	1.72
9107	Expertise	English (US)	Learning LabVIEW	121b48f5-3df0-5457-8e0f-50cb8a0e6af1	2.97
9108	Expertise	English (US)	Learning Loom	e20b3e10-0802-5ed1-bfca-a243a033e8aa	0.78
9109	Expertise	English (US)	Learning Lucidchart	4df54778-98d2-59bc-acc3-44798c7d824e	1.22
9110	Expertise	English (US)	Learning MapGuide Open Source	f4fe88ba-d781-534b-8077-6129589299aa	3.48
9111	Expertise	English (US)	Learning Mastercam	447bbd55-4c71-58d3-b3bb-9870f8affc25	0.93
9112	Expertise	English (US)	Learning Materialize CSS	fade5576-4128-52ba-9d3d-4396ddac30d2	1.1
9113	Expertise	English (US)	Learning Microsoft Configuration Manager	bf947bc9-e638-5389-b2cf-f72f18361f9c	3.17
9114	Expertise	English (US)	Learning Microsoft Dynamics 365: The Basics	d40d2da0-09b4-5e3d-9355-765ce0047501	1.77
9115	Expertise	English (US)	Learning Microsoft Power Virtual Agents	9c93c3ad-13e8-58d2-b3c4-15d6e309b166	1.18
9116	Expertise	English (US)	Learning Microsoft Project	f2d170f5-ef0b-5d31-bf78-17589b6e9764	1.22
9117	Expertise	English (US)	Learning Microsoft Project for the Web	fe5df4f2-1f8c-5559-8c07-a9af9aaf8979	2.8
9118	Expertise	English (US)	Learning Microsoft Stream	2a9994be-e370-51a0-a6ec-a1edda93c5ae	1.58
9119	Expertise	English (US)	Learning Microsoft Teams Premium	beca61f4-4f7a-5a0a-9bb5-86242eb1c6f5	1.13
9120	Expertise	English (US)	Learning Minitab (version Minitab 17)	78c261ed-8f74-536b-9c0d-8dda853cc6f2	1.27
